Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Tunisia,TUN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,23.59,23.639,23.47,22.171,22.752,22.61,23.451,22.192,21.516,18.922,27.339,25.58,22.991
Tunisia,TUN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,25.212,22.761,22.629,23.456,22.212,21.84,18.94,27.373,25.606,23.002
Tunisia,TUN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,13.014,13.233,13.495,12.265,12.495,12.379,12.365,12.39,11.457,10.88,15.023,14.613,13.255
Tunisia,TUN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,13.79,12.502,12.387,12.375,12.402,11.632,10.889,15.041,14.635,13.262
Tunisia,TUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.124,16.264,16.373,15.13,15.46,15.33,15.56,15.16,14.26,13.05,18.33,17.63,15.93
Tunisia,TUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,17.153,15.459,15.33,15.557,15.159,14.259,13.049,18.334,17.63,15.934
Tunisia,TUN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,37.133,37.312,38.509,35.339,35.976,35.466,35.245,35.052,36.909,29.331,42.254,38.198,34.68
Tunisia,TUN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,37.921,..,34.874,34.895,35.038,36.789,29.394,42.267,37.627,34.74
Tunisia,TUN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..,37.575,..,33.804,33.398,33.953,35.602,27.844,40.785,35.697,33.383
Tunisia,TUN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,35.85,36.113,37.263,34.397,34.995,34.513,33.791,33.958,35.472,27.802,40.85,36.348,33.366
Tunisia,TUN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,38.571,..,37.182,37.904,37.413,39.374,32.731,45.529,41.765,37.724
Tunisia,TUN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,39.901,39.894,41.208,37.358,38.076,37.508,38.155,37.436,39.985,32.505,45.186,42.029,37.445
Tunisia,TUN,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,..,..,54.74251,55.13643,50.64414,..,53.35777,57.85019
Tunisia,TUN,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,52.39924,..,..,..,..,..
Tunisia,TUN,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Compulsory education, duration (years)",SE.COM.DURS,7,7,7,7,7,7,7,7,7,7,7,7,7
Uganda,UGA,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..,..,..,..,..,..,..,93.397590637207,99.2241668701172,96.3513488769531,97.2808303833008,95.0200424194336
Uganda,UGA,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..,..,..,..,..,..,..,79.5876312255859,73.3625869750977,63.3535995483398,75.8007888793945,83.9697799682617
Uganda,UGA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,91.246940612793,94.3039321899414,88.7986602783203,96.5661315917969,94.4154815673828
Uganda,UGA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,87.4449768066406,86.6426467895508,79.2124099731445,88.313850402832,90.515869140625
Uganda,UGA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,59.15504,47.26874,56.85624,57.97867,57.23354
Uganda,UGA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,24.54995,39.43079,32.57941,28.31904,26.61101
Uganda,UGA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,16.29501,13.30047,10.56436,13.7023,16.15545
Uganda,UGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.56105017662048,2.63593602180481,2.57222175598145,2.30828070640564,2.13052010536194,2.25363993644714,2.13789010047913,2.32152009010315,1.91472005844116,1.72739994525909,2.29890990257263,1.79746997356415,1.87114000320435
Uganda,UGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,8.48236465454102,8.21456050872803,8.52880477905273,8.89710712432861,11.2536602020264,12.1973304748535,12.4691696166992,13.2200803756714,11.7049102783203,10.1048898696899,13.6113700866699,11.4518995285034,11.7431201934814
Uganda,UGA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,10.01,..,6.979,..,4.445,..,..,8.127,6.314,6.504,8.848,..
Uganda,UGA,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,12.882,..,6.792,..,5.402,..,..,7.412,9.667,11.566,14.633,..
Uganda,UGA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,8.192,..,7.108,..,3.83,..,..,8.549,4.296,3.086,5.122,..
Uganda,UGA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,1.549,..,2.687,..,3.378,..,..,1.683,1.598,0.77,4.125,..
Uganda,UGA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,1.71,..,2.422,..,3.963,..,..,2.11,2.76,0.9,6.179,..
Uganda,UGA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,1.389,..,2.896,..,2.821,..,..,1.345,0.734,0.672,2.722,..
Uganda,UGA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,5.54,..,6.304,..,5.158,..,..,5.914,7.844,6.459,10.15,..
Uganda,UGA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,7.56,..,..,..,6.801,..,..,9.747,..,14.62,20.025,..
Uganda,UGA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,3.958,..,7.824,..,3.989,..,..,4.267,7.664,..,7.042,..
Uganda,UGA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.86,4.878,4.989,4.046,4.067,4.144,3.698,3.276,2.864,4.27,4.191,4.283,2.468
Uganda,UGA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,4.004,..,2.07,..,4.141,..,..,1.566,1.518,1.032,4.289,2.44
Uganda,UGA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.708,3.723,4.045,3.073,3.089,3.153,2.689,2.247,1.811,2.954,2.839,2.866,1.386
Uganda,UGA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,2.867,..,3.049,..,3.154,..,..,1.567,1.286,0.727,2.872,1.37
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.28,4.295,4.511,3.554,3.571,3.64,3.183,2.749,2.323,3.587,3.491,3.55,1.91
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.422,..,2.563,..,3.643,..,..,1.566,1.401,0.882,3.551,1.91
Uganda,UGA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,6.578,6.541,7.083,5.571,5.539,5.567,4.816,4.091,3.373,5.4,5.243,5.252,2.662
Uganda,UGA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,5.157,..,5.349,..,5.761,..,..,2.763,2.129,1.303,5.374,2.6
Uganda,UGA,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,3.932,..,5.122,..,5.586,..,..,2.188,2.189,1.068,4.761,1.98
Uganda,UGA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,6.226,6.14,6.699,5.311,5.28,5.312,4.478,3.671,2.869,4.821,4.632,4.61,2.069
Uganda,UGA,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,6.407,..,5.602,..,5.932,..,..,3.367,2.058,1.556,6.027,3.21
Uganda,UGA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,6.946,6.957,7.482,5.842,5.81,5.835,5.175,4.54,3.915,6.028,5.907,5.951,3.304
Uganda,UGA,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,..,..,..,..,82.72859,74.28615,91.44465,..
Uganda,UGA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,..,..,..,..,5.61796,4.23554,6.91598,5.78683,5.16447
United Arab Emirates,ARE,"Compulsory education, duration (years)",SE.COM.DURS,12,12,12,12,12,12,12,12,12,6,6,12,12
United Arab Emirates,ARE,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,75.5154800415039,69.9311218261719,71.1594390869141,..,..,..,..,..,..,..,..,99.4836196899414
United Arab Emirates,ARE,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,82.4397430419922,77.6985626220703,77.930793762207,..,..,..,..,..,..,..,..,99.5039367675781
United Arab Emirates,ARE,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,76.71533203125,70.385498046875,71.7005920410156,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,79.4639129638672,73.8805084228516,73.7670669555664,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,3.89549994468689,3.98417997360229,3.86020994186401,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,14.7556104660034,12.7982301712036,13.5688695907593,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.117,4.214,..,..,3.33,3.818,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,9.742,7.499,..,..,9.099,9.698,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,2.022,2.713,..,..,1.481,1.762,..,..,..,..,..,..,..
United Arab Emirates,ARE,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,0.421,0.249,..,..,1.226,1.091,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,0.436,0.552,..,..,2.739,4.311,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,0.416,0.183,..,..,0.966,0.608,..,..,..,..,..,..,..
United Arab Emirates,ARE,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,1.025,5.471,..,..,3.394,3.969,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,2.886,12.034,..,..,8.235,11.868,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,0.634,3.979,..,..,2.502,2.597,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.411,6.796,5.818,5.99,6.257,7.579,4.251,4.491,4.767,5.923,5.566,5.316,5.032
United Arab Emirates,ARE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.066,6.186,5.715,5.348,5.95,7.135,4.02,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.933,2.316,3.905,1.5,1.409,1.412,1.132,1.25,1.385,1.939,1.761,1.648,1.512
United Arab Emirates,ARE,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,1.454,2.109,3.836,1.34,1.337,1.325,1.07,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.754,3.11,4.29,2.33,2.24,2.46,1.64,1.763,1.902,2.464,2.284,2.171,2.032
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.873,3.105,4.294,2.331,2.236,2.462,1.64,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,9.288,10.493,14.119,7.405,6.662,7.156,4.813,5.008,5.211,5.714,5.605,5.529,5.381
United Arab Emirates,ARE,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,10.383,9.965,13.98,7.581,6.949,7.668,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,6.204,7.111,12.461,5.193,5.016,5.605,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,6.53,8,12.798,5.528,5.085,5.43,4.063,4.22,4.385,4.81,4.706,4.643,4.521
United Arab Emirates,ARE,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,22.949,18.862,18.715,15.737,12.836,14.767,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,18.824,20.495,18.9,17.018,14.123,15.614,8.728,9.023,9.323,10.505,10.16,9.904,9.606
United Arab Emirates,ARE,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,10,10
West Bank and Gaza,PSE,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,87.4263000488281,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,97.7540588378906,..,..,..,97.7738723754883,95.1143112182617,96.4962463378906,..,..,..,..,95.3267517089844
West Bank and Gaza,PSE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,5.43442010879517,..,..,..,4.72153997421265,4.98296022415161,4.66321992874146,..,6.19167995452881,5.33527994155884,4.74210977554321,4.89467000961304
West Bank and Gaza,PSE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,17.8730506896973,..,..,..,15.8294200897217,16.6132793426514,15.2874698638916,..,17.8052101135254,16.0007801055908,15.3678197860718,17.0508899688721
West Bank and Gaza,PSE,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,29.559,31.879,29.384,30.456,32.53,33.291,30.565,28.743,23.29,19.919,19.543,22.742,23.476
West Bank and Gaza,PSE,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,45.113,48.459,45.755,46.942,49.633,52.32,47.823,45.339,38.679,31.151,32.4,36.658,39.047
West Bank and Gaza,PSE,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,16.098,17.726,15.911,15.922,17.022,16.937,16.217,15.771,12.629,12.946,10.948,13.158,12.5
West Bank and Gaza,PSE,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,21.603,23.104,24.317,22.506,24.02,22.446,21.52,21.552,19.994,22.935,17.486,18.339,19.423
West Bank and Gaza,PSE,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,18.801,16.902,15.483,18.958,17.739,15.599,15.581,15.437,8.187,7.694,8.081,8.791,8.685
West Bank and Gaza,PSE,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,21.783,23.415,24.82,22.742,24.451,22.932,21.985,22.114,21.184,24.174,18.356,19.307,20.388
West Bank and Gaza,PSE,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,24.009,26.56,25.087,25.414,24.797,24.754,22.162,20.949,18.948,19.283,16.718,18.716,18.181
West Bank and Gaza,PSE,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,43.038,42.733,40.073,43.284,42.542,42.123,35.801,33.218,26.367,23.349,24.454,30.128,28.515
West Bank and Gaza,PSE,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,20.121,23.439,22.309,21.726,21.104,20.69,18.969,17.865,17.25,18.4,15.005,16.204,16.048
West Bank and Gaza,PSE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,42.014,42.551,39.812,40.891,41.621,42.521,37.727,34.121,26.084,21.56,22.389,25.937,27.325
West Bank and Gaza,PSE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,40.351,42.851,40.07,41.191,41.898,42.828,37.967,34.317,26.159,21.563,22.445,26.031,27.426
West Bank and Gaza,PSE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,21.312,22.224,22.335,21.195,22.271,21.375,20.448,20.083,19.144,21.39,16.463,17.547,18.12
West Bank and Gaza,PSE,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,20.342,22.382,22.476,21.349,22.419,21.534,20.581,20.199,19.196,21.386,16.504,17.613,18.195
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,25.724,26.39,25.89,25.34,26.26,25.68,23.94,23,20.53,21.42,17.6,19.2,19.89
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,24.42,26.39,25.895,25.34,26.256,25.677,23.939,23.005,20.527,21.416,17.597,19.202,19.894
West Bank and Gaza,PSE,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,40.721,41.446,41.868,39.983,42.06,41.709,38.391,37.115,36.263,36.173,31.202,34.602,37.055
West Bank and Gaza,PSE,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,36.134,41.672,42.077,40.158,42.196,41.862,38.624,37.446,36.707,36.684,31.73,35.199,37.684
West Bank and Gaza,PSE,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,31.89,37.25,36.596,34.792,37.008,36.552,34.073,33.696,34.204,35.355,28.914,31.504,34.504
West Bank and Gaza,PSE,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,35.569,36.866,36.227,34.448,36.698,36.22,33.696,33.242,33.669,34.82,28.344,30.837,33.775
West Bank and Gaza,PSE,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,56.992,64.541,69.961,67.171,69.444,67.151,61.075,56.553,52.074,44.263,47.106,57.098,58.801
West Bank and Gaza,PSE,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,65.175,64.249,69.503,66.831,69.188,66.914,60.753,56.179,51.653,43.71,46.401,56.25,58.165
West Bank and Gaza,PSE,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9,9,9,9,9,9,9,9
"Yemen, Rep.",YEM,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,89.7414321899414
"Yemen, Rep.",YEM,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,89.8003234863281
"Yemen, Rep.",YEM,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,4.3922233581543,5.04202699661255,5.46478986740112,..
"Yemen, Rep.",YEM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,14.786,12.19,..,..,..
"Yemen, Rep.",YEM,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..,..,..,31.924,33.23,..,..,..
"Yemen, Rep.",YEM,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..,..,..,12.01,7.04,..,..,..
"Yemen, Rep.",YEM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,12.753,20.66,..,..,..
"Yemen, Rep.",YEM,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..,28.693,65.58,..,..,..
"Yemen, Rep.",YEM,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..,12.21,15.92,..,..,..
"Yemen, Rep.",YEM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,17.298,19.26,..,..,..
"Yemen, Rep.",YEM,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..,..,..,44.557,49.24,..,..,..
"Yemen, Rep.",YEM,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..,..,..,15.225,15.42,..,..,..
"Yemen, Rep.",YEM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,26.299,26.489,25.518,25.045,25.272,25.611,25.919,26.538,26.146,20.274,21.986,23.121,24.532
"Yemen, Rep.",YEM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,26.133,54.71,..,..,..
"Yemen, Rep.",YEM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,12.475,12.822,12.562,11.955,12.04,12.198,12.334,12.677,12.348,11.751,12.134,12.041,12.137
"Yemen, Rep.",YEM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,12.339,12.43,..,..,..
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.59,13.887,13.575,12.978,13.076,13.25,13.407,13.783,13.47,12.826,13.249,13.165,13.264
