Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Population ages 15-64, total",SP.POP.1564.TO,"Egypt, Arab Rep.",EGY,54599324,55843737,57070924,58304092,59566999,60743290,61930648,63148640,64340136,65512638,66715543,67933197,69152645
"Population ages 15-64, total",SP.POP.1564.TO,Equatorial Guinea,GNQ,631716,662026,692965,723959,754625,784583,813581,841955,870572,900257,925351,949390,977879
"Population ages 15-64, total",SP.POP.1564.TO,Eritrea,ERI,1693784,1731378,1759434,1785807,1797287,1801414,1815669,1838000,1877723,1924325,1976297,2035003,2092169
"Population ages 15-64, total",SP.POP.1564.TO,Eswatini,SWZ,642110,647338,652567,658168,664476,671547,679194,687260,695797,704912,715626,727016,736679
"Population ages 15-64, total",SP.POP.1564.TO,Ethiopia,ETH,46533575,48281304,50111192,51981291,53901969,55867552,57895064,59985968,62067687,64147672,66279326,68441736,70615185
"Population ages 15-64, total",SP.POP.1564.TO,Gabon,GAB,1000174,1040614,1082486,1125185,1166762,1205425,1240618,1272870,1303743,1334534,1365646,1397191,1429309
"Population ages 15-64, total",SP.POP.1564.TO,"Gambia, The",GMB,995322,1027703,1061670,1097397,1134620,1172681,1211587,1251435,1292545,1335296,1380166,1427172,1475251
"Population ages 15-64, total",SP.POP.1564.TO,Ghana,GHA,14746366,15130695,15521628,15920252,16326827,16746083,17187227,17640373,18086170,18529159,18990581,19459598,19920727
"Population ages 15-64, total",SP.POP.1564.TO,Guinea,GIN,5318008,5479636,5647203,5818161,5997939,6186374,6378376,6572997,6772407,6981137,7197314,7416945,7641239
"Population ages 15-64, total",SP.POP.1564.TO,Guinea-Bissau,GNB,842640,867705,893849,920895,948590,976995,1006203,1036446,1067845,1100192,1133245,1166906,1201577
"Population ages 15-64, total",SP.POP.1564.TO,"Iran, Islamic Rep.",IRN,54810078,55456569,55967397,56499437,57117527,57861740,58488654,58960922,59397335,59806077,60142828,60503472,60933022
"Population ages 15-64, total",SP.POP.1564.TO,Iraq,IRQ,17425807,18103209,18987328,19954180,20732966,21389835,22022859,22655700,23326516,24012914,24730459,25453771,26190212
"Population ages 15-64, total",SP.POP.1564.TO,Israel,ISR,4742275,4814219,4881144,4951429,5029304,5108443,5183981,5262154,5348879,5439187,5525096,5613470,5723598
"Population ages 15-64, total",SP.POP.1564.TO,Jordan,JOR,4153580,4287962,4375872,4701845,5324329,5868468,6188817,6373840,6558046,6741098,6921053,7097810,7230556
"Population ages 15-64, total",SP.POP.1564.TO,Kenya,KEN,22669400,23356651,24049126,24755047,25471220,26203416,26980523,27788382,28585926,29402826,30268153,31146668,32046684
"Population ages 15-64, total",SP.POP.1564.TO,Kuwait,KWT,2212613,2372044,2571499,2772210,2857908,2968455,3070398,3120729,3268653,3359191,3272155,3163029,3174078
"Population ages 15-64, total",SP.POP.1564.TO,Lebanon,LBN,3403018,3450185,3551483,3901286,4313260,4359175,4184093,4008793,3835213,3664342,3557157,3509908,3440173
"Population ages 15-64, total",SP.POP.1564.TO,Lesotho,LSO,1206870,1221461,1237025,1252899,1268650,1285685,1304623,1324837,1345992,1366963,1387660,1407511,1425562
"Population ages 15-64, total",SP.POP.1564.TO,Liberia,LBR,2137560,2239530,2332780,2380377,2430974,2486977,2545489,2602770,2664002,2730590,2806731,2889958,2978473
"Population ages 15-64, total",SP.POP.1564.TO,Libya,LBY,4296417,4001073,3699940,3791538,3879020,3950332,4021778,4104662,4197572,4288943,4377972,4466931,4553521
"Population ages 15-64, total",SP.POP.1564.TO,Madagascar,MDG,11749639,12162927,12586722,13016403,13444338,13869150,14299532,14737043,15181092,15634647,16097988,16569240,17050747
"Population ages 15-64, total",SP.POP.1564.TO,Malawi,MWI,7304667,7530545,7769193,8025475,8301034,8595711,8909538,9243011,9596190,9970119,10363487,10769524,11181843
"Population ages 15-64, total",SP.POP.1564.TO,Mali,MLI,7768771,7995940,8186004,8388206,8646321,8918455,9214803,9534831,9867657,10214643,10589976,10989510,11393892
"Population ages 15-64, total",SP.POP.1564.TO,Malta,MLT,285771,285503,286808,289921,295047,301667,308451,317022,328560,342157,350219,352598,359684
"Population ages 15-64, total",SP.POP.1564.TO,Mauritania,MRT,1818389,1860796,1902117,1953297,2015578,2080004,2146798,2216328,2288826,2364516,2443604,2525818,2612981
"Population ages 15-64, total",SP.POP.1564.TO,Mauritius,MUS,881583,885864,890600,894020,896702,898846,899678,900488,901079,901564,901239,899963,895124
"Population ages 15-64, total",SP.POP.1564.TO,Morocco,MAR,21398743,21729681,22053478,22369402,22665399,22938364,23204451,23458102,23685420,23897197,24125464,24367675,24608096
"Population ages 15-64, total",SP.POP.1564.TO,Mozambique,MOZ,11976231,12328939,12720757,13147107,13601883,14081467,14602011,15133399,15643162,16155310,16691707,17234266,17774048
"Population ages 15-64, total",SP.POP.1564.TO,Namibia,NAM,1250196,1273122,1295744,1319382,1343988,1368791,1393116,1416809,1439969,1463037,1487578,1512169,1534823
"Population ages 15-64, total",SP.POP.1564.TO,Niger,NER,8078095,8369511,8689408,9029922,9383245,9758173,10150650,10551055,10961996,11388161,11830026,12292016,12776544
"Population ages 15-64, total",SP.POP.1564.TO,Nigeria,NGA,84736977,87026684,89395155,91825943,94334391,96892497,99550750,102395824,105337711,108324781,111445958,114665538,117970520
"Population ages 15-64, total",SP.POP.1564.TO,Oman,OMN,2033368,2335527,2634152,2876618,3020714,3152203,3312124,3412039,3424792,3372751,3253083,3184195,3213224
"Population ages 15-64, total",SP.POP.1564.TO,Qatar,QAT,1462044,1532449,1610180,1715467,1873415,2055207,2212748,2308489,2348302,2364775,2301954,2226810,2227982
"Population ages 15-64, total",SP.POP.1564.TO,Rwanda,RWA,5640377,5806317,5973842,6143966,6319263,6502508,6701091,6911283,7123249,7340174,7568496,7803465,8036935
"Population ages 15-64, total",SP.POP.1564.TO,Sao Tome and Principe,STP,98688,101118,103253,105093,106997,109000,111131,113389,115744,118235,121559,125391,129082
"Population ages 15-64, total",SP.POP.1564.TO,Saudi Arabia,SAU,20108426,20755774,21333343,21901354,22448231,22977981,23568169,24270519,24999581,25696441,25760357,25603697,25938738
"Population ages 15-64, total",SP.POP.1564.TO,Senegal,SEN,6709671,6892159,7081224,7277456,7487751,7711881,7946265,8193488,8451771,8719458,9000711,9296026,9595171
"Population ages 15-64, total",SP.POP.1564.TO,Seychelles,SYC,62131,60854,61632,62818,63814,65227,66006,66675,67176,67631,68061,68444,82411
"Population ages 15-64, total",SP.POP.1564.TO,Sierra Leone,SLE,3447195,3555080,3665839,3781016,3901813,4025621,4154955,4289288,4424984,4561198,4698935,4839325,4981362
"Population ages 15-64, total",SP.POP.1564.TO,Somalia,SOM,5924533,6032317,6155187,6370150,6606587,6839637,7108393,7401161,7685106,7982608,8275858,8558587,8845479
"Population ages 15-64, total",SP.POP.1564.TO,South Africa,ZAF,34370007,34866342,35323461,35741766,36262376,37041896,37274755,37200003,37537017,37933572,38374016,38815753,39264163
"Population ages 15-64, total",SP.POP.1564.TO,South Sudan,SSD,5294093,5648188,5929369,6158640,6139976,6037044,5863258,5474248,5246455,5315705,5483618,5636336,5810660
"Population ages 15-64, total",SP.POP.1564.TO,Sudan,SDN,18720308,19028889,19387074,19815370,20389848,21080645,21786379,22561585,23331283,24007879,24657520,25335228,26048486
"Population ages 15-64, total",SP.POP.1564.TO,Syrian Arab Republic,SYR,13437137,13666640,13463882,12436169,11199594,10520066,10438868,10611018,11082876,11920137,12667075,13296464,14139080
"Population ages 15-64, total",SP.POP.1564.TO,Tanzania,TZA,23479945,24131737,24841137,25611960,26440771,27366367,28384723,29438314,30500299,31572788,32700277,33876659,35066910
"Population ages 15-64, total",SP.POP.1564.TO,Togo,TGO,3642640,3740661,3840352,3942919,4049753,4160508,4274720,4392678,4513947,4637815,4765331,4897786,5035345
"Population ages 15-64, total",SP.POP.1564.TO,Tunisia,TUN,7561113,7658329,7744389,7799943,7847876,7888710,7927145,7963949,8001144,8040015,8084072,8128325,8172214
"Population ages 15-64, total",SP.POP.1564.TO,Uganda,UGA,15692449,16232610,16789396,17366716,18003206,18717893,19556754,20492668,21429190,22399621,23385723,24362660,25290128
"Population ages 15-64, total",SP.POP.1564.TO,United Arab Emirates,ARE,7301044,7347025,7400710,7460078,7521502,7580093,7631041,7671386,7700679,7720914,7746067,7782300,7830368
"Population ages 15-64, total",SP.POP.1564.TO,West Bank and Gaza,PSE,2072570,2140556,2207277,2273491,2338854,2402578,2466428,2522939,2592365,2664638,2742230,2824582,2910063
"Population ages 15-64, total",SP.POP.1564.TO,"Yemen, Rep.",YEM,13265795,13777505,14283240,14795016,15313249,15829761,16341270,16856674,17376285,17905849,18431836,18944277,19490300
"Population ages 15-64, total",SP.POP.1564.TO,Zambia,ZMB,7126462,7398220,7674249,7963177,8267559,8583354,8909618,9247773,9597499,9959989,10332596,10709967,11088982
"Population ages 15-64, total",SP.POP.1564.TO,Zimbabwe,ZWE,6919301,6988063,7104507,7270450,7454319,7647871,7849943,8056252,8264830,8473478,8691596,8915327,9146706
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Algeria,DZA,4.83058597427816,4.86049908435941,4.90306741880239,4.96742468180097,5.06342497100922,5.19075684768649,5.33963028164933,5.49951374138218,5.67040595099002,5.85503670340651,6.01747007813233,6.18199997132055,6.38778617794156
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Angola,AGO,2.59871888108404,2.5922239567595,2.58482785206659,2.57357038485712,2.55677490582587,2.54681671508332,2.54583426221299,2.54905651458252,2.55953492686611,2.57599713515546,2.58997520856912,2.59446984834862,2.6000557419631
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bahrain,BHR,2.13551002785412,2.1952400713816,2.23464097614617,2.37672518949046,2.63607585644341,2.77309560970883,2.77559640225558,2.76404175081032,2.80077278926567,2.94818893332401,3.1971229176382,3.48870386132933,3.75558760060398
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Benin,BEN,3.18076688680718,3.18297747039611,3.17751154037788,3.1604376503974,3.1208042247253,3.09177896004252,3.08768997248644,3.08510678202572,3.08584094034483,3.09036028315983,3.08886103536286,3.07638478267309,3.06457850540528
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Botswana,BWA,3.15667259256922,3.15231179215731,3.148303630715,3.14486952019548,3.16248340154103,3.20388309503219,3.2551434897449,3.31737334710056,3.38835816225652,3.46735400206785,3.54835960700628,3.59247696377292,3.6540374163212
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burkina Faso,BFA,2.70611897055534,2.70711578810168,2.70302226589086,2.67712684683658,2.63675923442925,2.60490967006419,2.58307723100072,2.56916029119687,2.5638778107269,2.56526947605388,2.56141374198483,2.54720628889147,2.53341946519506
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burundi,BDI,2.32759595010434,2.31037614958037,2.29465552424746,2.28241520398263,2.26543575279927,2.2751666018234,2.31866372903134,2.36218280821109,2.40417332533749,2.44269437612538,2.46672187295383,2.47618297928654,2.48198224355936
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cabo Verde,CPV,6.16332110223757,5.93549267660181,5.73273343023691,5.55959921472756,5.41939217251811,5.30067045055291,5.22587525486014,5.21847796457765,5.24867319150948,5.30153952000804,5.36840930935054,5.44065994812263,5.55079284396261
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cameroon,CMR,3.01624609653977,2.99111594071712,2.96596953579486,2.93513337354995,2.89221974310284,2.85154512758887,2.82143614757821,2.79549430647249,2.7745943836853,2.7593518369802,2.73698475900564,2.70163811204006,2.66846451131295
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Central African Republic,CAF,2.01947740236353,2.03382401856965,2.05163905809088,2.07329479241596,2.11183802729657,2.17343354360448,2.2416399080172,2.30940527035522,2.37510746293265,2.43624677249421,2.47886962803808,2.49913210263701,2.5111560582731
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Chad,TCD,2.2303075976439,2.18580443856926,2.14381038950816,2.10448221204483,2.06063308684731,2.03205751175684,2.02760511588591,2.0271367591054,2.02978234719989,2.0349707128465,2.03263783372745,2.02032452179137,2.00828970224503
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Comoros,COM,4.25091155201639,4.2058261033727,4.1608934303797,4.13058475748596,4.12174718588549,4.13152007866171,4.1477717385478,4.1946973993782,4.26541596919286,4.32055687458438,4.33403294110642,4.30378560548571,4.27833816438977
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Congo, Dem. Rep.",COD,3.09271972362265,3.10052605760029,3.10443399995263,3.1005742565742,3.08883780126197,3.0729260782558,3.0547859143013,3.03790053335969,3.02661161313258,3.01982193456018,3.00071140817177,2.96239701082397,2.92045784125783
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Congo, Rep.",COG,2.63675210978926,2.60104454065864,2.57689137011745,2.56255791008678,2.55469238117185,2.55213563895011,2.55756726636254,2.57099532136453,2.59026638549607,2.61702567840046,2.64763930388655,2.67778778115654,2.72087878515831
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cote d'Ivoire,CIV,2.51273648035359,2.49409472207699,2.45653349279509,2.42225297286616,2.39565206415648,2.38095167464015,2.37559466269843,2.37795851342736,2.38685484619247,2.40097820250929,2.40883203976997,2.40308798424528,2.39593928277483
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Djibouti,DJI,3.70528922176307,3.78459677811041,3.86939488932423,3.9615539965166,4.05849235633082,4.14714303176419,4.21856973999315,4.28005277666291,4.34119247293317,4.40491287660825,4.45748131460085,4.49546948033006,4.53593862149969
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Egypt, Arab Rep.",EGY,4.14198628442524,4.17120095016983,4.22767545243525,4.28721454143366,4.3307875849948,4.36391141713551,4.40453148867876,4.46587773142613,4.54272578121664,4.62764438685278,4.70870905907027,4.77454469548715,4.83381702961389
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Equatorial Guinea,GNQ,3.41445075007458,3.36339364033172,3.25329633711464,3.15991674846315,3.0978633907332,3.07177649440635,3.07435737331447,3.09700047011982,3.12843791473422,3.15856642866962,3.16653911206332,3.14797100336471,3.12473879162318
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Eritrea,ERI,3.53914110086421,3.60327288258713,3.6742343654115,3.73459629950184,3.79871668534719,3.84822661995218,3.87411179579754,3.90656807184599,3.93691600143903,3.96906898272502,3.99657692580264,4.00741704029929,4.01325287256637
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Eswatini,SWZ,2.80793148592625,2.89165226351503,2.98413595286852,3.08127645153127,3.19216779986943,3.31967588999732,3.45091219090365,3.58201670067627,3.71311434794505,3.84511800056942,3.94772393290165,3.99351321972941,4.00130485020644
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ethiopia,ETH,2.77457060078151,2.8117934199333,2.85281418553996,2.89159791186152,2.92604021404544,2.96024240129334,2.9951968848595,3.03046685741489,3.06692408540751,3.10388326187596,3.13009683831197,3.13842037861602,3.14095385915072
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Gabon,GAB,4.13843685805371,4.08149506346968,4.03173073520244,3.98454127308183,3.94281633805839,3.91630930379188,3.90172492594809,3.89428073948628,3.8936383317332,3.89945895405513,3.90439039454796,3.89782242195065,3.88691048632426
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Gambia, The",GMB,2.87419184163322,2.82977982316191,2.78661377360852,2.73292077466404,2.66416143487105,2.59820379041011,2.54796132669286,2.50980448151474,2.4824579826992,2.46818953530525,2.45499699882867,2.43613858095079,2.42607886497817
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ghana,GHA,3.16640624673139,3.14067142256025,3.11833248308317,3.10860469257034,3.11872187325182,3.13822837559942,3.16440558866175,3.2061912375419,3.26225495710074,3.33205487291691,3.40550754160106,3.47676394121572,3.55488739269678
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guinea,GIN,3.6978198477177,3.66197802523473,3.62251049524817,3.57695268298022,3.5122356196842,3.46106616132799,3.44049548297982,3.42447302312265,3.41213160842955,3.40346876074181,3.3868105650427,3.35572461115234,3.32410838740848
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guinea-Bissau,GNB,2.68054176167297,2.64559044435205,2.62283179067203,2.61236546551986,2.61353552353599,2.62672597250071,2.65154725828084,2.68543400148897,2.72549299217202,2.76887614621282,2.79939558335334,2.81180712964055,2.81955132718502
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Iran, Islamic Rep.",IRN,5.01976713278099,5.1445901941647,5.28617914144647,5.43555543758867,5.60278992165146,5.78712967254567,6.00341231380047,6.2530663468484,6.51868129578369,6.80511038500649,7.1076541617204,7.37506181870231,7.62273636409116
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Iraq,IRQ,3.06781172162051,3.06433884351506,3.05568403346436,3.05963766014742,3.07592388148767,3.0945066004552,3.12948158510647,3.19426148069889,3.27871536187742,3.36436491225521,3.40286336318926,3.40982426387163,3.40504284176768
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Israel,ISR,10.0084056030986,10.1348450195844,10.348788596998,10.5538267684577,10.732317829449,10.9097367584366,11.1005086524601,11.3104637394174,11.5123509383274,11.673140065959,11.8056892902926,11.93016810338,12.0448968938769
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Jordan,JOR,3.42716982781698,3.48072030306135,3.54075638985377,3.4299594506118,3.18595716852779,3.11739852130446,3.19084789233306,3.27497313732238,3.37449845793906,3.49206516857892,3.61247670244304,3.72360214391865,3.83844628350933
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kenya,KEN,2.10837276181304,2.17056731413878,2.24855429481901,2.33249333904383,2.42536832481184,2.5025683015386,2.5613591240946,2.62505394229815,2.69785658221927,2.75780669637469,2.8030771107022,2.84377047306725,2.8730477506755
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kuwait,KWT,1.80224515786654,1.85048497459066,1.9200138570456,2.01808958573631,2.16466017569462,2.34699492906031,2.55951888362028,2.83781115417339,3.14435180049595,3.52671675111085,3.98390576923981,4.45765690049726,4.93087988328535
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lebanon,LBN,6.11602807518596,6.22579747124735,6.35094757728711,6.49930712222357,6.66975065514833,7.03080565146772,7.57166176982001,8.09083567766035,8.56621226015357,8.99203402891416,9.3500733322638,9.62209915154424,9.89270984533966
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lesotho,LSO,4.21960828516863,4.17527021585615,4.14735744759135,4.14421642686126,4.17159350290002,4.17888332919129,4.15869044420562,4.15303574974304,4.16213796344614,4.18710685148031,4.21094893749168,4.20782005514465,4.19541721609029
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Liberia,LBR,3.54622040639251,3.54233925383438,3.52845467081881,3.51523638776346,3.48166946128666,3.44746656190398,3.43033691928397,3.41691908341501,3.40544456354585,3.39556041786143,3.37516752793,3.34093237870145,3.30827934020545
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Libya,LBY,3.96035882693859,4.24695206889575,4.55508345541865,4.55586351782165,4.58472154711137,4.65147882791916,4.71747459009557,4.76206565064791,4.77897333242973,4.78723226116015,4.80500882033537,4.82233321658486,4.86495758212926
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Madagascar,MDG,2.71738327636493,2.7143199005484,2.71805702631341,2.73237023786618,2.78328040098983,2.86153476255651,2.93960767416895,3.01787857043887,3.09579919439156,3.17545398210026,3.2461993638906,3.30005003345506,3.3485616536753
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Malawi,MWI,3.83313862835087,3.70547350359769,3.59204481052403,3.4802734053903,3.37143542560303,3.26108924810916,3.14869214538623,3.04676702588819,2.95441777367593,2.87105972801195,2.78899873440563,2.69827280816413,2.60866328635481
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mali,MLI,2.78717540825802,2.75156059321183,2.72293988980839,2.69818938537079,2.66944487903074,2.64217672630287,2.61708142189141,2.59095238503338,2.56527217562414,2.53896890539136,2.49587496065782,2.43742713701262,2.38123285451243
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Malta,MLT,16.2415971152583,16.8892582353372,17.4634281367831,17.9257185303697,18.2894268223573,18.5559547810508,18.6958659839001,18.7569473844466,18.7946768215531,18.8251599125953,18.8412715044687,18.8667066604904,19.1282913858605
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mauritania,MRT,3.52374299980947,3.65598457997718,3.76821295594871,3.75618594806943,3.64050651883053,3.54463303422427,3.46947924678616,3.41149051283355,3.368829760568,3.34011314487716,3.30473668106113,3.25940081135885,3.22325843899429
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mauritius,MUS,7.5638378281502,7.81882477975456,8.0995108029559,8.43443224039207,8.83641413854123,9.30659403798313,9.81686530217302,10.3212960434929,10.8086691063598,11.2854948664601,11.783114473996,12.2939577624239,12.7923790409775
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Morocco,MAR,5.15267967385665,5.26398111045205,5.38919822575857,5.52447817761031,5.68052358689603,5.86796027895595,6.08584032760058,6.33077080406279,6.59479722934327,6.87411852128423,7.15127378958437,7.42492340415013,7.72048368183749
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mozambique,MOZ,2.65917858162725,2.63112341317521,2.60526230999014,2.59011154522437,2.5838209423975,2.57693876845108,2.56951489434989,2.56929598307506,2.57827668775889,2.59259393781103,2.6001260045508,2.58768007254527,2.56835416022227
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Namibia,NAM,3.41597235801675,3.47146715076696,3.52692309466798,3.58102254015632,3.63860738359011,3.70231970505155,3.76828392770445,3.8355768696024,3.90459165296472,3.97587389586023,4.03264556076137,4.02808054303489,3.969010669017
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Niger,NER,2.38382918176487,2.40218891134884,2.41230467817734,2.40607254551887,2.38302532715494,2.37659505674746,2.39150485693281,2.40660997863549,2.42163527240795,2.43636874576986,2.43561192051078,2.41935305033651,2.40380442954075
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Nigeria,NGA,3.07868384576357,3.07779869518305,3.07452527461242,3.06368583745292,3.04262092996814,3.0261032964046,3.01893393283638,3.01288260069729,3.00979763488119,3.01014033425818,3.00253320729103,2.98161812000954,2.97448749157319
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Oman,OMN,2.52934290729305,2.48588187235529,2.47535162916055,2.48203936405462,2.50603133864228,2.5331861085628,2.53439576905324,2.52955070770659,2.55699844158746,2.63382816600793,2.75632877019262,2.79098129376342,2.75863809568345
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Qatar,QAT,0.858095708587698,0.899942161817765,0.989447225633114,1.03984253504236,1.00410279776443,0.984915549232835,1.04384459414157,1.09974925827541,1.12922032202613,1.17193608657629,1.25582119885451,1.39565551374787,1.52013526660389
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Rwanda,RWA,3.11213051934755,3.17111332473349,3.15235674472761,3.06514536813745,3.00649125344819,2.97804879326639,2.97238276124948,2.98463926470068,3.01318864018618,3.05432134624093,3.10210547610455,3.14374191583461,3.19693816315557
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sao Tome and Principe,STP,3.6826371140643,3.60800776158392,3.55483363125874,3.53122725888613,3.52359782680243,3.53588715391289,3.56956983861312,3.62436399381839,3.69657998334469,3.77424871504527,3.78863067768625,3.76007081787927,3.76023344232879
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Saudi Arabia,SAU,2.15425516633064,2.15587604302286,2.17380255469685,2.20616550513504,2.26222954404785,2.32113291029626,2.32801869161368,2.30333314260296,2.29264507048391,2.29107574261259,2.39663290714769,2.60000195825381,2.81012265709243
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Senegal,SEN,3.2368042081635,3.23066462253454,3.21972397928541,3.199708757977,3.16486233391785,3.14506703227923,3.15095089729545,3.15765626301929,3.16409874369089,3.17237317439776,3.17310898192517,3.15750927905422,3.13908758083138
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Seychelles,SYC,6.52158621771807,6.58392573566244,6.63316161118048,6.68569183365387,6.76115549841328,6.85207577589682,6.9526457961267,7.06508660698062,7.2113752533923,7.40089582984024,7.63811238510376,7.88903968704946,8.15078627874737
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sierra Leone,SLE,3.21482381183644,3.21343231023544,3.21474828158288,3.20464514821084,3.17432297840208,3.15150586354491,3.14307091635571,3.13759615596897,3.13803818995912,3.14617740393001,3.14715725542131,3.14037256783658,3.14006919585327
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Somalia,SOM,2.46768644916442,2.45450592266616,2.44948555007781,2.45067393581864,2.45872884504632,2.48510115932566,2.52007525162761,2.55055074867361,2.57990777876988,2.60792918573804,2.6158408087602,2.59659193554559,2.570008338111
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Africa,ZAF,4.89346691391624,4.99493019373838,5.10559001816783,5.23252049760313,5.34771425404166,5.43221082693362,5.57024523302841,5.73733422835895,5.8541242894204,5.95003826584081,6.00053469336587,5.97213054126334,5.89299052905826
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Sudan,SSD,2.50948602744611,2.5179804843284,2.52515872736654,2.52841901845943,2.5303826011014,2.53779613454151,2.56188152922822,2.61387789177476,2.68112232517497,2.74525908466063,2.80060006258588,2.84682492000459,2.89029849135862
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sudan,SDN,2.40173565252782,2.45585334610492,2.52613553572786,2.60839024722037,2.69609601395899,2.79261488864714,2.89815527368156,3.00731237113392,3.11995323514272,3.23432640654247,3.3379844225826,3.42404253576514,3.49951649312274
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Syrian Arab Republic,SYR,3.40498655571753,3.44855355082478,3.53387565524482,3.7154199347729,3.94687795557564,4.13199773863064,4.25881020775299,4.37176522844491,4.45719424399033,4.49421184723457,4.55117416598229,4.6231430925945,4.68026155728827
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tanzania,TZA,2.89840769430151,2.94415518913977,2.99204764143158,3.03210461983386,3.05763989671344,3.07038315137366,3.07811130114873,3.08718700499433,3.10113317607166,3.12050529842718,3.12767778203859,3.11768664988141,3.10342578495981
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Togo,TGO,2.76104691902058,2.77591630057615,2.79879788662156,2.82646393748358,2.85439856824209,2.88312474320837,2.91532690666212,2.94928111583201,2.98443618789814,3.02076483534187,3.05815283953483,3.09590276453126,3.13477739127398
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tunisia,TUN,6.7986943626987,6.93457142980156,7.06285975699956,7.19668606573578,7.33690449899676,7.50103058299655,7.68012182444862,7.87621800316862,8.09452476973285,8.33619691279507,8.57849253761165,8.79763312991837,9.02090438282512
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Uganda,UGA,1.58186971333133,1.54786627645857,1.52644646509768,1.52108221538109,1.53361054098176,1.55414645579587,1.57608854004146,1.59957669489324,1.62235117840021,1.64536586115465,1.66481584536345,1.67717150809253,1.69406355632542
